N_unmapped	157	157	157
N_multimapping	2436	2436	2436
N_noFeature	6411	32692	8036
N_ambiguous	644	5	153
ENSG00000253826.1	1	0	1
ENSG00000224777.3	1	1	0
ENSG00000254468.3	16	1	78
ENSG00000270921.1	11	75	1
ENSG00000230724.9	1121	9	1129
ENSG00000255229.1	14	25	0
ENSG00000222225.1	0	0	0
ENSG00000177951.18	486	8	534
ENSG00000188076.3	12	5	11
ENSG00000177947.15	1	0	1
ENSG00000254559.1	0	46	1
ENSG00000177963.15	739	59	704
ENSG00000283920.1	0	0	0
ENSG00000142082.15	158	30	157
ENSG00000185627.19	172	2	170
ENSG00000277290.1	3	3	0
ENSG00000293500.1	2	0	2
ENSG00000289568.4	0	0	0
ENSG00000174885.13	39	22	18
ENSG00000255026.1	4460	73	4393
ENSG00000142102.16	5658	50	5614
ENSG00000206013.2	17	17	0
ENSG00000185201.18	209	6	207
ENSG00000255533.1	2	4	1
ENSG00000288681.1	0	0	0
ENSG00000185885.17	593	28	587
ENSG00000254910.1	0	0	21
ENSG00000251661.3	52	0	53
ENSG00000142089.17	709	24	690
ENSG00000255089.1	0	0	0
ENSG00000255328.2	0	2	0
ENSG00000270972.1	1	0	1
ENSG00000182272.12	408	11	399
ENSG00000184363.10	82	2	81
ENSG00000185187.14	80	21	62
ENSG00000185101.13	633	42	597
ENSG00000243562.3	6	2	4
ENSG00000174915.12	301	29	273
ENSG00000255237.1	6	6	0
ENSG00000023191.17	424	200	226
ENSG00000288033.1	8	0	8
ENSG00000289997.1	57	6	61
ENSG00000254739.1	62	3	61
ENSG00000174775.18	244	82	175
ENSG00000161328.11	95	2	96
ENSG00000185522.9	364	466	24
ENSG00000254815.6	16	12	122
ENSG00000099849.15	1014	13	1005
ENSG00000247095.5	173	4	173
ENSG00000199038.1	1	0	1
ENSG00000070047.13	3360	25	3342
ENSG00000185507.21	82	35	48
ENSG00000099834.19	43	44	1
ENSG00000070031.4	2	4	0
ENSG00000069696.7	70	60	11
ENSG00000177030.19	483	46	455
ENSG00000255158.1	34	3	31
ENSG00000177106.17	991	24	1021
ENSG00000177042.16	167	38	131
ENSG00000269915.1	5	37	0
ENSG00000177156.11	191	10	181
ENSG00000177225.17	290	2	290
ENSG00000255284.4	164	2	163
ENSG00000279672.2	23	0	23
ENSG00000255142.1	2	0	2
ENSG00000184524.6	2	0	2
ENSG00000177542.11	33	19	27
ENSG00000288675.1	13	10	18
ENSG00000177595.19	83	8	79
ENSG00000177600.9	1747	7	1744
ENSG00000199785.1	0	0	0
ENSG00000177666.17	324	5	356
ENSG00000255108.1	2	37	8
ENSG00000177685.17	164	64	106
ENSG00000177697.19	243	2	261
ENSG00000177700.6	215	31	203
ENSG00000214063.12	233	148	86
ENSG00000250397.2	45	36	9
ENSG00000177830.18	123	9	115
ENSG00000183020.15	164	6	160
ENSG00000222561.1	0	0	0
ENSG00000184956.16	0	2	0
ENSG00000254872.3	0	0	0
ENSG00000198788.9	1	1	1
ENSG00000215182.8	0	1	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	1
ENSG00000255177.2	0	1	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	1	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	1	1	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	1	0	1
