chr11	101875	314025	2	2	0	0	4	13
chr11	121427	125577	2	2	1	16	0	13
chr11	129938	129974	1	3	0	0	1	15
chr11	131374	131466	2	2	1	3	1	15
chr11	131525	133587	2	2	1	7	0	15
chr11	133779	134563	2	2	1	1	0	14
chr11	134797	134889	2	2	1	2	0	10
chr11	134948	135174	2	2	1	4	0	16
chr11	135861	138046	2	2	1	2	0	14
chr11	138112	138955	2	2	1	5	0	14
chr11	139153	139488	2	2	1	3	0	8
chr11	167885	168942	2	2	1	1	0	16
chr11	169053	180208	2	2	1	2	0	17
chr11	180405	205610	2	2	1	1	0	6
chr11	193912	194417	1	1	1	1	0	12
chr11	203976	314056	1	1	0	0	41	13
chr11	205470	205610	2	2	1	5	1	18
chr11	205668	205951	2	2	1	5	1	16
chr11	206044	207006	2	2	1	0	14	4
chr11	206044	207302	2	2	1	7	14	14
chr11	208939	209270	1	1	1	8	0	9
chr11	210001	210570	1	1	1	3	0	13
chr11	210446	210570	1	1	1	3	0	12
chr11	211350	212415	1	1	1	1	0	4
chr11	212760	212836	1	1	1	1	0	15
chr11	212982	213298	1	1	1	2	0	16
chr11	213419	214229	1	1	1	2	0	11
chr11	216719	218777	2	2	1	3	0	15
chr11	216719	218831	2	2	1	5	0	15
chr11	219042	224077	2	2	1	1	0	4
chr11	237145	238997	1	1	1	2	0	12
chr11	244076	244160	1	1	1	2	0	3
chr11	244762	247276	1	1	1	3	0	11
chr11	249058	250802	1	1	1	2	0	8
chr11	250866	251545	1	1	1	2	0	13
chr11	251627	251819	1	1	1	3	0	11
chr11	251937	252504	1	1	1	3	0	13
chr11	279975	288262	1	1	0	0	1	12
chr11	280035	295448	2	2	0	0	1	13
chr11	280656	288136	2	2	0	0	2	14
chr11	281840	282704	1	1	1	0	1	4
chr11	287335	288019	1	1	1	3	0	15
chr11	287616	287737	1	1	0	0	1	16
chr11	287738	287859	1	1	0	0	2	16
chr11	287756	287877	1	1	0	0	1	12
chr11	288277	288385	1	1	0	5	0	17
chr11	288348	303255	1	1	0	0	3	12
chr11	288348	478509	1	1	0	0	3	12
chr11	288493	288618	1	1	1	45	1	15
chr11	288812	288949	1	1	1	4	0	14
chr11	289240	291779	1	1	0	0	3	14
chr11	290076	290389	1	1	1	33	0	18
chr11	290601	290677	1	1	1	28	0	17
chr11	291114	291975	1	1	1	2	0	6
chr11	292096	292545	1	1	1	20	0	18
chr11	292678	292885	1	1	1	9	0	13
chr11	292998	293162	1	1	1	9	0	8
chr11	293236	293365	1	1	1	3	0	11
chr11	293503	293593	1	1	1	13	0	17
chr11	293728	293829	1	1	1	10	0	10
chr11	293926	294098	1	1	1	20	0	17
chr11	294197	294266	1	1	1	2	0	9
chr11	294197	294320	1	1	1	1	0	3
chr11	294479	294555	1	1	1	27	0	18
chr11	299284	308198	2	2	0	0	1	14
chr11	299353	300350	1	1	0	1	0	16
chr11	304427	308230	1	1	1	0	1	3
chr11	307631	308230	1	1	1	2	0	3
chr11	308345	314262	2	2	0	0	1	17
chr11	308439	309012	1	1	1	1	13	14
chr11	308439	309017	1	1	1	1	0	5
chr11	308439	314921	1	1	1	0	13	14
chr11	309185	309252	1	3	1	15	0	16
chr11	310172	313999	1	1	1	0	1	6
chr11	313692	313996	1	1	1	0	1	3
chr11	313692	313999	1	1	1	1	0	3
chr11	314342	314963	1	3	1	0	1	5
chr11	314357	314921	1	1	1	5	11	14
chr11	316340	368671	1	1	0	0	2	12
chr11	319991	320490	2	2	1	1	0	3
chr11	319991	320564	2	2	1	29	3	13
chr11	320354	320748	2	4	1	2	0	7
chr11	320773	321223	2	2	1	0	3	3
chr11	320773	325757	2	4	1	1	0	9
chr11	320773	327250	2	2	1	0	3	3
chr11	320773	329445	2	4	1	2	0	4
chr11	332695	356515	2	2	0	0	1	13
chr11	332805	349708	2	2	0	0	1	15
chr11	332805	349839	2	2	0	0	1	15
chr11	357417	357564	2	2	0	0	1	15
chr11	369269	377064	1	1	0	0	2	14
chr11	369955	372108	1	1	1	2	0	14
chr11	372755	372851	1	1	1	5	0	10
chr11	372948	373025	1	1	1	2	0	17
chr11	373292	373448	1	1	1	3	0	6
chr11	376352	376420	1	1	1	2	1	17
chr11	377178	1278052	1	1	0	4	0	15
chr11	377328	379417	1	1	1	17	0	9
chr11	379702	379865	1	1	1	1	0	14
chr11	380020	380129	1	1	1	1	0	10
chr11	380952	381668	1	1	1	1	0	17
chr11	394335	394508	1	3	1	1	0	3
chr11	394525	396607	1	1	1	2	0	13
chr11	397446	397538	1	1	1	1	0	5
chr11	397663	398991	1	1	1	1	0	6
chr11	400452	400534	1	1	1	3	0	4
chr11	404136	404235	1	1	1	2	0	13
chr11	404324	404533	1	1	1	2	0	10
chr11	406060	406141	2	2	1	2	0	8
chr11	406060	406348	2	2	1	2	0	8
chr11	407165	407424	2	2	1	2	0	8
chr11	407569	407816	2	2	1	1	0	12
chr11	418990	419581	2	2	1	3	0	8
chr11	421043	421140	2	2	1	4	0	9
chr11	421199	428087	2	2	1	1	0	16
chr11	428200	428357	2	2	1	1	0	17
chr11	428395	428474	2	2	1	1	0	12
chr11	429819	430082	2	2	1	1	0	12
chr11	430180	430268	2	2	1	1	0	5
chr11	433460	433814	2	2	1	4	0	18
chr11	433938	434023	2	2	1	9	2	13
chr11	434099	441920	2	2	1	10	0	17
chr11	450638	460186	1	1	1	2	0	8
chr11	487471	488198	1	1	1	1	0	14
chr11	488648	489399	1	1	1	3	0	7
chr11	489913	491223	2	2	0	0	1	12
chr11	490069	490419	1	1	1	3	0	9
chr11	490643	491120	1	1	1	1	0	9
chr11	494779	494882	2	2	1	6	0	13
chr11	495054	497970	2	2	1	2	0	3
chr11	498142	498456	2	2	1	1	0	6
chr11	498934	499014	2	2	1	8	0	18
chr11	499186	499828	2	2	1	1	0	3
chr11	500000	500483	2	2	1	2	0	5
chr11	500655	502061	2	2	1	3	0	17
chr11	502182	504426	2	2	1	2	0	12
chr11	502182	504823	2	2	1	3	0	10
chr11	502250	504823	2	2	1	2	0	12
chr11	504997	506608	2	2	1	66	0	17
chr11	532503	566352	2	2	0	0	1	14
chr11	532523	532630	2	2	1	8	0	12
chr11	532756	533452	2	2	1	2	0	10
chr11	533354	533452	2	2	1	0	1	5
chr11	533613	533765	2	2	1	1	0	4
chr11	533945	534211	2	2	1	1	0	7
chr11	534376	535415	2	2	1	1	0	16
chr11	534796	557055	2	2	0	1	0	12
chr11	537606	538522	1	1	0	2	0	16
chr11	537606	538619	1	1	0	1	0	18
chr11	538861	539579	1	1	1	4	0	9
chr11	555537	608591	1	3	0	1	1	12
chr11	556116	556191	2	2	1	1	0	5
chr11	556138	556345	1	1	0	1	0	14
chr11	557641	557883	2	2	1	3	0	5
chr11	558040	558160	2	2	1	2	0	14
chr11	558935	559320	1	1	1	1	0	4
chr11	559477	559778	1	1	1	1	0	5
chr11	559684	559778	1	1	1	2	0	3
chr11	560015	576684	2	2	0	1	0	13
chr11	561034	561761	1	1	1	23	1	15
chr11	561893	562078	1	1	1	9	0	12
chr11	562777	563188	1	1	1	13	0	17
chr11	563318	563395	1	1	1	2	0	9
chr11	563318	567737	1	1	0	1	0	15
chr11	563479	563557	1	1	1	12	0	17
chr11	563942	571880	2	2	0	0	1	12
chr11	567556	568330	2	2	1	1	0	4
chr11	567556	568351	2	2	1	1	0	4
chr11	568924	589721	1	1	0	0	1	12
chr11	571850	574667	1	1	0	1	0	17
chr11	575852	576422	1	1	0	2	0	17
chr11	576593	581491	1	1	1	34	0	17
chr11	577436	608654	1	1	0	0	3	12
chr11	580220	581491	1	1	0	2	0	15
chr11	581598	581961	1	1	0	3	0	16
chr11	581607	581961	1	1	1	13	0	17
chr11	581607	581964	1	1	1	6	0	9
chr11	582082	587258	1	1	1	14	1	18
chr11	592675	596922	1	1	1	1	0	15
chr11	597021	597394	1	1	1	3	0	11
chr11	597571	598372	1	1	1	11	0	17
chr11	598503	601573	1	1	1	24	2	17
chr11	601702	605118	1	1	1	1	0	9
chr11	605725	606441	1	1	1	4	0	16
chr11	609721	610195	1	1	1	1	0	16
chr11	610348	610500	1	1	1	1	1	16
chr11	610762	610953	1	1	1	15	2	18
chr11	611083	611633	1	1	1	15	2	16
chr11	611818	611857	1	1	0	1	0	16
chr11	612801	612998	2	2	1	1	0	7
chr11	614962	644235	2	2	0	1	0	12
chr11	615260	615344	2	2	1	2	0	17
chr11	626990	627072	2	2	1	1	0	3
chr11	642758	642857	1	3	0	0	1	14
chr11	644655	653961	2	2	1	6	0	18
chr11	653565	653961	2	2	0	2	0	15
chr11	675993	676026	2	2	0	1	0	15
chr11	679817	680962	2	2	1	4	0	16
chr11	681090	684897	2	2	1	1	0	16
chr11	686998	687910	2	2	1	3	1	8
chr11	687565	706305	2	2	0	0	1	14
chr11	691599	694758	2	4	1	6	0	16
chr11	691599	706571	2	2	1	1	0	10
chr11	695823	698868	1	1	1	1	0	5
chr11	698000	706571	2	2	1	2	0	12
chr11	700708	702944	1	1	1	0	1	4
chr11	706289	709329	1	1	1	20	2	13
chr11	706814	709329	1	1	1	0	1	3
chr11	709024	726975	2	2	1	0	1	4
chr11	709452	709552	1	1	1	4	3	9
chr11	709609	710421	1	1	1	31	0	12
chr11	710487	720061	1	1	1	12	0	16
chr11	720224	720596	1	1	1	3	2	15
chr11	720747	720829	1	1	1	11	0	16
chr11	720747	720833	1	1	0	4	0	17
chr11	720910	721063	1	1	1	25	0	17
chr11	721188	721284	1	1	1	6	0	5
chr11	721207	721284	1	1	1	44	1	17
chr11	721353	721564	1	1	1	39	6	17
chr11	721692	721902	1	1	1	4	0	15
chr11	721992	722090	1	1	1	5	0	16
chr11	722166	722400	1	1	1	3	0	14
chr11	722550	722672	1	1	1	4	1	16
chr11	722806	723240	1	1	1	12	0	15
chr11	723354	724723	1	1	1	19	2	16
chr11	724830	725727	1	1	1	2	0	7
chr11	725848	726097	1	1	1	3	0	16
chr11	726171	726303	1	1	1	21	1	18
chr11	726485	726618	1	1	1	6	1	17
