N_unmapped	78	78	78
N_multimapping	1174	1174	1174
N_noFeature	6607	14428	7827
N_ambiguous	420	6	123
ENSG00000253826.1	15	12	3
ENSG00000224777.3	47	43	4
ENSG00000254468.3	4	0	19
ENSG00000270921.1	71	58	28
ENSG00000230724.9	290	95	203
ENSG00000255229.1	30	22	15
ENSG00000222225.1	7	0	7
ENSG00000177951.18	186	36	190
ENSG00000188076.3	3	2	1
ENSG00000177947.15	26	10	16
ENSG00000254559.1	0	24	13
ENSG00000177963.15	266	46	226
ENSG00000283920.1	0	0	0
ENSG00000142082.15	124	40	92
ENSG00000185627.19	211	7	205
ENSG00000277290.1	8	8	0
ENSG00000293500.1	7	3	4
ENSG00000289568.4	0	0	0
ENSG00000174885.13	34	16	19
ENSG00000255026.1	84	1	83
ENSG00000142102.16	345	19	327
ENSG00000206013.2	5	2	3
ENSG00000185201.18	78	7	71
ENSG00000255533.1	1	1	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	128	9	123
ENSG00000254910.1	0	0	1
ENSG00000251661.3	23	10	14
ENSG00000142089.17	335	26	321
ENSG00000255089.1	0	2	0
ENSG00000255328.2	8	5	9
ENSG00000270972.1	10	0	10
ENSG00000182272.12	145	12	133
ENSG00000184363.10	131	22	110
ENSG00000185187.14	154	46	109
ENSG00000185101.13	417	31	387
ENSG00000243562.3	7	0	7
ENSG00000174915.12	123	20	103
ENSG00000255237.1	3	3	0
ENSG00000023191.17	241	33	209
ENSG00000288033.1	15	9	6
ENSG00000289997.1	11	8	7
ENSG00000254739.1	9	4	5
ENSG00000174775.18	89	17	76
ENSG00000161328.11	29	12	21
ENSG00000185522.9	33	42	30
ENSG00000254815.6	5	23	16
ENSG00000099849.15	133	9	124
ENSG00000247095.5	60	7	56
ENSG00000199038.1	4	0	4
ENSG00000070047.13	642	25	618
ENSG00000185507.21	213	39	175
ENSG00000099834.19	76	63	14
ENSG00000070031.4	6	3	3
ENSG00000069696.7	18	8	10
ENSG00000177030.19	184	44	149
ENSG00000255158.1	16	12	4
ENSG00000177106.17	610	39	588
ENSG00000177042.16	83	37	47
ENSG00000269915.1	3	12	1
ENSG00000177156.11	201	10	193
ENSG00000177225.17	173	15	158
ENSG00000255284.4	56	6	50
ENSG00000279672.2	21	6	15
ENSG00000255142.1	6	1	5
ENSG00000184524.6	6	3	3
ENSG00000177542.11	79	20	69
ENSG00000288675.1	6	13	3
ENSG00000177595.19	119	38	83
ENSG00000177600.9	1459	8	1458
ENSG00000199785.1	0	0	0
ENSG00000177666.17	85	20	118
ENSG00000255108.1	0	47	8
ENSG00000177685.17	57	27	31
ENSG00000177697.19	230	20	283
ENSG00000177700.6	79	78	73
ENSG00000214063.12	145	58	87
ENSG00000250397.2	33	18	15
ENSG00000177830.18	129	18	111
ENSG00000183020.15	221	15	206
ENSG00000222561.1	0	0	0
ENSG00000184956.16	2	0	2
ENSG00000254872.3	0	0	0
ENSG00000198788.9	0	1	0
ENSG00000215182.8	0	2	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	1	0	1
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	1	0	1
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	0	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
