N_unmapped	93	93	93
N_multimapping	1456	1456	1456
N_noFeature	4945	24749	6406
N_ambiguous	710	7	180
ENSG00000253826.1	1	0	1
ENSG00000224777.3	0	0	0
ENSG00000254468.3	18	0	46
ENSG00000270921.1	6	33	1
ENSG00000230724.9	584	12	577
ENSG00000255229.1	3	7	0
ENSG00000222225.1	0	0	0
ENSG00000177951.18	751	6	810
ENSG00000188076.3	0	2	0
ENSG00000177947.15	3	3	1
ENSG00000254559.1	0	63	1
ENSG00000177963.15	1395	90	1372
ENSG00000283920.1	0	0	0
ENSG00000142082.15	469	77	463
ENSG00000185627.19	306	1	305
ENSG00000277290.1	2	1	1
ENSG00000293500.1	0	0	0
ENSG00000289568.4	0	0	0
ENSG00000174885.13	39	4	35
ENSG00000255026.1	114	9	107
ENSG00000142102.16	868	6	864
ENSG00000206013.2	1	2	0
ENSG00000185201.18	290	10	290
ENSG00000255533.1	0	0	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	834	34	825
ENSG00000254910.1	0	3	21
ENSG00000251661.3	349	5	346
ENSG00000142089.17	1142	45	1113
ENSG00000255089.1	0	0	0
ENSG00000255328.2	0	2	0
ENSG00000270972.1	1	0	1
ENSG00000182272.12	465	7	458
ENSG00000184363.10	126	2	124
ENSG00000185187.14	115	13	104
ENSG00000185101.13	239	49	191
ENSG00000243562.3	7	2	5
ENSG00000174915.12	202	5	198
ENSG00000255237.1	0	0	0
ENSG00000023191.17	554	178	382
ENSG00000288033.1	2	0	2
ENSG00000289997.1	19	5	19
ENSG00000254739.1	37	3	35
ENSG00000174775.18	289	46	250
ENSG00000161328.11	301	10	332
ENSG00000185522.9	410	502	26
ENSG00000254815.6	8	8	75
ENSG00000099849.15	1531	22	1512
ENSG00000247095.5	131	7	128
ENSG00000199038.1	1	1	0
ENSG00000070047.13	2668	42	2631
ENSG00000185507.21	53	22	33
ENSG00000099834.19	31	29	3
ENSG00000070031.4	3	2	1
ENSG00000069696.7	20	11	10
ENSG00000177030.19	770	125	681
ENSG00000255158.1	225	4	221
ENSG00000177106.17	498	31	524
ENSG00000177042.16	192	35	157
ENSG00000269915.1	1	23	0
ENSG00000177156.11	379	9	370
ENSG00000177225.17	277	5	272
ENSG00000255284.4	396	8	389
ENSG00000279672.2	17	1	16
ENSG00000255142.1	2	0	2
ENSG00000184524.6	1	0	1
ENSG00000177542.11	32	12	39
ENSG00000288675.1	35	12	44
ENSG00000177595.19	102	18	90
ENSG00000177600.9	2021	10	2019
ENSG00000199785.1	0	0	0
ENSG00000177666.17	290	15	303
ENSG00000255108.1	0	30	3
ENSG00000177685.17	61	29	36
ENSG00000177697.19	347	41	366
ENSG00000177700.6	480	42	496
ENSG00000214063.12	198	131	68
ENSG00000250397.2	13	2	12
ENSG00000177830.18	136	6	130
ENSG00000183020.15	218	5	214
ENSG00000222561.1	0	0	0
ENSG00000184956.16	0	2	0
ENSG00000254872.3	0	0	0
ENSG00000198788.9	2	3	0
ENSG00000215182.8	1	1	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	2	0	2
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	1	3	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
