N_unmapped	104	104	104
N_multimapping	2369	2369	2369
N_noFeature	7548	30256	9866
N_ambiguous	892	10	316
ENSG00000253826.1	0	0	0
ENSG00000224777.3	0	0	0
ENSG00000254468.3	12	3	43
ENSG00000270921.1	5	36	2
ENSG00000230724.9	670	6	671
ENSG00000255229.1	19	25	1
ENSG00000222225.1	0	0	0
ENSG00000177951.18	648	5	721
ENSG00000188076.3	1	1	0
ENSG00000177947.15	4	4	0
ENSG00000254559.1	0	72	2
ENSG00000177963.15	1450	111	1408
ENSG00000283920.1	0	0	0
ENSG00000142082.15	395	90	374
ENSG00000185627.19	281	4	277
ENSG00000277290.1	2	2	0
ENSG00000293500.1	2	2	1
ENSG00000289568.4	0	0	0
ENSG00000174885.13	32	3	29
ENSG00000255026.1	158	11	147
ENSG00000142102.16	1117	12	1110
ENSG00000206013.2	2	3	0
ENSG00000185201.18	455	18	444
ENSG00000255533.1	0	0	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	1053	60	1034
ENSG00000254910.1	0	2	37
ENSG00000251661.3	685	24	668
ENSG00000142089.17	1186	62	1149
ENSG00000255089.1	0	0	0
ENSG00000255328.2	2	3	4
ENSG00000270972.1	5	0	5
ENSG00000182272.12	765	27	739
ENSG00000184363.10	119	2	118
ENSG00000185187.14	130	35	99
ENSG00000185101.13	255	97	161
ENSG00000243562.3	9	7	2
ENSG00000174915.12	281	24	257
ENSG00000255237.1	2	1	1
ENSG00000023191.17	845	469	379
ENSG00000288033.1	13	1	13
ENSG00000289997.1	17	5	17
ENSG00000254739.1	25	4	21
ENSG00000174775.18	295	40	262
ENSG00000161328.11	169	7	178
ENSG00000185522.9	418	497	20
ENSG00000254815.6	13	12	83
ENSG00000099849.15	994	16	980
ENSG00000247095.5	123	8	116
ENSG00000199038.1	1	1	0
ENSG00000070047.13	4562	86	4484
ENSG00000185507.21	157	61	99
ENSG00000099834.19	53	49	6
ENSG00000070031.4	8	7	1
ENSG00000069696.7	50	19	31
ENSG00000177030.19	745	198	576
ENSG00000255158.1	282	11	275
ENSG00000177106.17	374	23	392
ENSG00000177042.16	180	38	143
ENSG00000269915.1	0	24	0
ENSG00000177156.11	341	30	313
ENSG00000177225.17	252	5	250
ENSG00000255284.4	409	2	407
ENSG00000279672.2	109	1	110
ENSG00000255142.1	7	0	8
ENSG00000184524.6	4	4	2
ENSG00000177542.11	41	18	40
ENSG00000288675.1	14	16	17
ENSG00000177595.19	127	9	122
ENSG00000177600.9	2310	15	2299
ENSG00000199785.1	0	0	0
ENSG00000177666.17	286	8	319
ENSG00000255108.1	2	43	7
ENSG00000177685.17	116	50	75
ENSG00000177697.19	358	33	393
ENSG00000177700.6	415	59	422
ENSG00000214063.12	357	201	157
ENSG00000250397.2	46	27	19
ENSG00000177830.18	168	17	152
ENSG00000183020.15	268	7	265
ENSG00000222561.1	2	0	2
ENSG00000184956.16	1	1	0
ENSG00000254872.3	0	0	0
ENSG00000198788.9	1	0	1
ENSG00000215182.8	0	1	0
ENSG00000286275.1	0	1	0
ENSG00000117983.17	0	0	1
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	1	0	1
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	2	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
