N_unmapped	60	60	60
N_multimapping	1372	1372	1372
N_noFeature	3983	19971	4936
N_ambiguous	913	8	310
ENSG00000253826.1	0	0	0
ENSG00000224777.3	6	2	4
ENSG00000254468.3	5	1	21
ENSG00000270921.1	19	34	2
ENSG00000230724.9	183	3	184
ENSG00000255229.1	9	11	0
ENSG00000222225.1	0	0	0
ENSG00000177951.18	261	6	314
ENSG00000188076.3	0	0	0
ENSG00000177947.15	7	5	2
ENSG00000254559.1	0	55	2
ENSG00000177963.15	441	16	440
ENSG00000283920.1	0	0	0
ENSG00000142082.15	136	19	134
ENSG00000185627.19	306	2	304
ENSG00000277290.1	10	10	0
ENSG00000293500.1	0	0	0
ENSG00000289568.4	0	0	0
ENSG00000174885.13	9	1	8
ENSG00000255026.1	14	3	12
ENSG00000142102.16	230	3	227
ENSG00000206013.2	0	2	0
ENSG00000185201.18	235	5	232
ENSG00000255533.1	0	0	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	324	13	323
ENSG00000254910.1	0	1	7
ENSG00000251661.3	21	4	26
ENSG00000142089.17	783	28	775
ENSG00000255089.1	0	0	0
ENSG00000255328.2	3	2	1
ENSG00000270972.1	1	0	1
ENSG00000182272.12	250	7	245
ENSG00000184363.10	193	4	190
ENSG00000185187.14	151	10	143
ENSG00000185101.13	146	47	101
ENSG00000243562.3	12	0	13
ENSG00000174915.12	128	9	119
ENSG00000255237.1	2	1	1
ENSG00000023191.17	489	29	462
ENSG00000288033.1	3	1	4
ENSG00000289997.1	5	2	6
ENSG00000254739.1	5	0	5
ENSG00000174775.18	102	15	90
ENSG00000161328.11	179	3	182
ENSG00000185522.9	140	222	66
ENSG00000254815.6	36	32	144
ENSG00000099849.15	436	10	428
ENSG00000247095.5	35	18	20
ENSG00000199038.1	0	0	0
ENSG00000070047.13	963	28	940
ENSG00000185507.21	179	97	84
ENSG00000099834.19	107	103	4
ENSG00000070031.4	12	12	0
ENSG00000069696.7	38	11	27
ENSG00000177030.19	269	41	254
ENSG00000255158.1	26	15	12
ENSG00000177106.17	715	24	735
ENSG00000177042.16	123	48	75
ENSG00000269915.1	1	19	0
ENSG00000177156.11	381	8	373
ENSG00000177225.17	283	16	271
ENSG00000255284.4	50	1	49
ENSG00000279672.2	18	1	17
ENSG00000255142.1	5	1	4
ENSG00000184524.6	7	8	0
ENSG00000177542.11	99	17	95
ENSG00000288675.1	2	13	3
ENSG00000177595.19	150	27	126
ENSG00000177600.9	5977	21	5964
ENSG00000199785.1	0	0	0
ENSG00000177666.17	265	14	364
ENSG00000255108.1	3	120	6
ENSG00000177685.17	62	35	37
ENSG00000177697.19	473	15	583
ENSG00000177700.6	124	128	119
ENSG00000214063.12	185	63	123
ENSG00000250397.2	11	7	4
ENSG00000177830.18	316	12	304
ENSG00000183020.15	471	5	468
ENSG00000222561.1	1	0	2
ENSG00000184956.16	0	1	0
ENSG00000254872.3	0	0	0
ENSG00000198788.9	0	0	0
ENSG00000215182.8	0	1	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	0	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	0	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
