chr11	101875	314025	2	2	0	0	7	13
chr11	121427	125577	2	2	1	10	0	13
chr11	127519	129948	1	3	0	0	2	14
chr11	131374	131466	2	2	1	5	1	15
chr11	131525	133587	2	2	1	5	1	15
chr11	133779	134563	2	2	1	3	0	8
chr11	134797	134889	2	2	1	5	0	15
chr11	134948	135174	2	2	1	3	0	14
chr11	134948	138046	2	2	1	0	4	5
chr11	135861	138046	2	2	1	1	0	12
chr11	138112	138955	2	2	1	13	0	15
chr11	140599	253317	2	2	0	0	6	12
chr11	169053	180208	2	2	1	8	0	18
chr11	175556	175750	2	2	0	0	1	13
chr11	175556	175756	2	2	0	0	1	13
chr11	175556	175860	2	2	0	0	1	13
chr11	175556	191831	2	2	0	0	1	13
chr11	175758	175860	2	2	0	0	1	13
chr11	175758	191831	2	2	0	0	1	13
chr11	175868	191831	2	2	0	0	1	13
chr11	176065	191831	2	2	0	0	1	13
chr11	197712	240097	2	2	0	0	1	12
chr11	203976	314056	1	1	0	0	46	13
chr11	204492	240097	2	2	0	0	1	12
chr11	205470	205610	2	2	1	7	0	18
chr11	205668	205951	2	2	1	3	0	16
chr11	206044	207006	2	2	1	0	25	4
chr11	206044	207302	2	2	1	26	25	15
chr11	207048	207800	1	1	0	1	0	14
chr11	208939	209270	1	1	1	10	0	17
chr11	209319	209406	1	1	1	4	1	15
chr11	209611	210105	1	1	0	0	1	13
chr11	210001	210570	1	1	1	22	1	15
chr11	210001	210574	1	1	1	2	0	9
chr11	211350	212415	1	1	1	1	0	10
chr11	212512	212614	1	1	1	1	0	18
chr11	212760	212836	1	1	1	6	0	15
chr11	212982	213298	1	1	1	4	1	17
chr11	213498	214229	1	1	1	3	0	4
chr11	216719	218831	2	2	1	3	0	12
chr11	233216	233342	2	2	1	1	0	4
chr11	233535	236047	2	2	1	1	0	13
chr11	233759	288019	1	1	0	3	0	17
chr11	237145	238997	1	1	1	7	0	10
chr11	244076	244160	1	1	1	1	0	4
chr11	244217	244425	1	1	1	1	0	13
chr11	244470	244674	1	1	1	3	0	17
chr11	247449	248775	1	1	1	2	0	8
chr11	249058	250802	1	1	1	1	0	15
chr11	250866	251545	1	1	1	1	0	16
chr11	250866	251819	1	1	1	0	1	3
chr11	250866	252504	1	1	1	1	0	4
chr11	251627	251819	1	1	1	14	1	13
chr11	251937	252504	1	1	1	2	1	12
chr11	279608	279833	1	1	1	1	0	16
chr11	279873	280083	1	1	1	2	0	5
chr11	280035	295448	2	2	0	0	2	14
chr11	280119	288231	2	2	0	0	1	16
chr11	280218	288056	1	3	0	0	1	13
chr11	280656	288136	2	2	0	0	1	13
chr11	281840	282704	1	1	1	2	0	13
chr11	283244	285137	2	2	0	1	0	16
chr11	288493	288618	1	1	1	7	0	10
chr11	288812	288949	1	1	1	1	0	3
chr11	290076	290389	1	1	1	15	0	18
chr11	290442	294734	2	2	0	0	1	16
chr11	290601	290677	1	1	1	4	0	15
chr11	291578	324307	1	1	0	0	1	12
chr11	292096	292545	1	1	1	7	0	18
chr11	292678	292885	1	1	1	1	1	12
chr11	292998	293162	1	1	1	3	0	8
chr11	293236	293365	1	1	1	1	0	9
chr11	293728	293829	1	1	1	2	0	5
chr11	293926	294098	1	1	1	9	0	17
