chr11	101875	314025	2	2	0	0	18	13
chr11	121427	125577	2	2	1	11	0	18
chr11	131374	131466	2	2	1	6	5	15
chr11	131525	133587	2	2	1	2	0	15
chr11	134797	134889	2	2	1	0	5	11
chr11	134948	135174	2	2	1	3	0	18
chr11	135861	138046	2	2	1	1	0	14
chr11	138112	138955	2	2	1	2	0	16
chr11	139153	139488	2	2	1	3	0	10
chr11	163360	164244	2	2	0	1	0	13
chr11	169053	180208	2	2	1	2	0	4
chr11	175939	191800	2	2	0	0	1	16
chr11	180405	205610	2	2	1	1	0	9
chr11	197996	218933	2	2	0	0	1	12
chr11	203065	209927	2	2	0	0	1	13
chr11	203976	314056	1	1	0	0	38	13
chr11	204853	217969	1	1	0	0	1	12
chr11	205470	205610	2	2	1	3	0	18
chr11	205668	205951	2	2	1	16	2	17
chr11	206044	207006	2	2	1	0	16	4
chr11	206044	207302	2	2	1	14	16	17
chr11	208939	209270	1	1	1	15	0	7
chr11	209319	209406	1	1	1	4	0	10
chr11	210001	210570	1	1	1	27	1	15
chr11	210001	210574	1	1	1	1	0	6
chr11	210663	211198	1	1	1	8	0	15
chr11	211350	212415	1	1	1	10	0	18
chr11	212760	212836	1	1	1	3	0	14
chr11	212982	213298	1	1	1	1	0	17
chr11	213419	214229	1	1	1	6	4	10
chr11	216719	218777	2	2	1	2	0	15
chr11	216719	218831	2	2	1	18	1	18
chr11	219042	224077	2	2	1	4	0	13
chr11	233216	233342	2	2	1	2	0	13
chr11	233535	236047	2	2	1	1	0	5
chr11	237145	238997	1	1	1	2	0	8
chr11	239077	244040	1	1	1	3	0	15
chr11	244470	244674	1	1	1	3	0	11
chr11	244762	247276	1	1	1	2	0	11
chr11	249058	250802	1	1	1	1	0	14
chr11	250866	251545	1	1	1	1	0	13
chr11	251627	251819	1	1	1	5	0	13
chr11	251937	252504	1	1	1	6	0	9
chr11	268479	313896	1	1	0	1	0	12
chr11	280218	288056	1	3	0	0	1	13
chr11	282798	284229	1	1	1	1	0	8
chr11	284401	284474	1	1	1	1	0	12
chr11	284643	285165	1	1	1	1	0	14
chr11	287335	288019	1	1	1	5	0	12
chr11	287901	337238	1	1	0	0	1	13
chr11	288493	288618	1	1	1	5	0	3
chr11	288569	315110	2	2	0	0	3	12
chr11	290076	290389	1	1	1	5	0	17
chr11	290601	290677	1	1	1	6	0	11
chr11	290961	308198	2	2	0	1	0	13
chr11	292096	292545	1	1	1	1	0	15
chr11	292678	292885	1	1	1	1	0	4
chr11	293503	293593	1	1	1	0	2	17
chr11	293728	293829	1	1	1	2	1	18
chr11	293926	294098	1	1	1	3	0	10
chr11	294479	294555	1	1	1	7	0	18
chr11	299417	340851	1	1	0	1	0	12
chr11	303860	308230	1	1	1	0	1	3
chr11	307215	308230	1	1	1	0	1	3
chr11	307631	308230	1	1	1	0	1	3
chr11	308353	320634	2	2	0	1	0	15
chr11	308387	320564	2	2	0	0	2	15
chr11	308439	309012	1	1	1	4	17	16
chr11	308439	309017	1	1	1	2	1	7
chr11	308439	314921	1	1	1	0	17	14
chr11	308475	309012	1	1	1	0	2	6
chr11	308799	309012	1	1	1	0	1	3
chr11	309057	314047	2	2	0	4	0	12
chr11	309185	309252	1	3	1	22	2	16
chr11	310172	313996	1	1	1	1	1	4
chr11	310172	313999	1	1	1	0	3	6
chr11	310172	314163	1	1	1	0	3	4
chr11	310315	313996	1	1	1	0	1	4
