N_unmapped	179	179	179
N_multimapping	2649	2649	2649
N_noFeature	6955	24378	8257
N_ambiguous	607	2	161
ENSG00000253826.1	0	0	0
ENSG00000224777.3	3	3	0
ENSG00000254468.3	15	0	78
ENSG00000270921.1	23	80	6
ENSG00000230724.9	941	20	949
ENSG00000255229.1	22	43	6
ENSG00000222225.1	0	0	0
ENSG00000177951.18	371	15	404
ENSG00000188076.3	2	0	2
ENSG00000177947.15	10	4	6
ENSG00000254559.1	0	39	8
ENSG00000177963.15	936	99	900
ENSG00000283920.1	0	0	0
ENSG00000142082.15	195	69	188
ENSG00000185627.19	266	3	263
ENSG00000277290.1	0	0	0
ENSG00000293500.1	3	0	3
ENSG00000289568.4	0	0	0
ENSG00000174885.13	61	30	31
ENSG00000255026.1	696	13	684
ENSG00000142102.16	1385	20	1367
ENSG00000206013.2	7	5	2
ENSG00000185201.18	151	7	145
ENSG00000255533.1	2	2	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	443	14	435
ENSG00000254910.1	0	0	4
ENSG00000251661.3	55	5	51
ENSG00000142089.17	593	24	576
ENSG00000255089.1	0	0	0
ENSG00000255328.2	0	1	0
ENSG00000270972.1	2	1	1
ENSG00000182272.12	334	8	326
ENSG00000184363.10	112	11	103
ENSG00000185187.14	176	59	121
ENSG00000185101.13	1181	58	1127
ENSG00000243562.3	4	2	2
ENSG00000174915.12	186	17	170
ENSG00000255237.1	7	5	2
ENSG00000023191.17	328	178	155
ENSG00000288033.1	4	2	3
ENSG00000289997.1	29	6	32
ENSG00000254739.1	15	5	10
ENSG00000174775.18	207	37	187
ENSG00000161328.11	39	9	39
ENSG00000185522.9	125	159	26
ENSG00000254815.6	5	13	37
ENSG00000099849.15	675	14	663
ENSG00000247095.5	450	7	445
ENSG00000199038.1	1	0	1
ENSG00000070047.13	3691	65	3644
ENSG00000185507.21	165	15	151
ENSG00000099834.19	29	24	9
ENSG00000070031.4	3	1	2
ENSG00000069696.7	42	24	19
ENSG00000177030.19	418	37	392
ENSG00000255158.1	23	3	20
ENSG00000177106.17	643	19	659
ENSG00000177042.16	113	45	70
ENSG00000269915.1	2	23	0
ENSG00000177156.11	349	15	334
ENSG00000177225.17	192	5	188
ENSG00000255284.4	300	7	295
ENSG00000279672.2	94	0	94
ENSG00000255142.1	7	0	7
ENSG00000184524.6	4	3	1
ENSG00000177542.11	46	13	44
ENSG00000288675.1	23	5	28
ENSG00000177595.19	100	10	91
ENSG00000177600.9	1022	2	1024
ENSG00000199785.1	0	0	0
ENSG00000177666.17	135	5	167
ENSG00000255108.1	0	38	8
ENSG00000177685.17	66	31	45
ENSG00000177697.19	247	28	260
ENSG00000177700.6	279	33	286
ENSG00000214063.12	227	174	55
ENSG00000250397.2	29	22	8
ENSG00000177830.18	132	3	131
ENSG00000183020.15	121	5	117
ENSG00000222561.1	0	0	0
ENSG00000184956.16	1	1	1
ENSG00000254872.3	0	0	0
ENSG00000198788.9	0	0	0
ENSG00000215182.8	0	1	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	0	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	1	0
ENSG00000174672.16	1	1	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
