N_unmapped	197	197	197
N_multimapping	3100	3100	3100
N_noFeature	6479	48589	8381
N_ambiguous	1467	7	639
ENSG00000253826.1	0	0	0
ENSG00000224777.3	1	1	0
ENSG00000254468.3	6	4	22
ENSG00000270921.1	25	39	2
ENSG00000230724.9	1044	14	1043
ENSG00000255229.1	14	20	4
ENSG00000222225.1	0	0	0
ENSG00000177951.18	1115	7	1220
ENSG00000188076.3	1	0	1
ENSG00000177947.15	4	5	0
ENSG00000254559.1	0	104	0
ENSG00000177963.15	2340	131	2325
ENSG00000283920.1	0	0	0
ENSG00000142082.15	363	123	361
ENSG00000185627.19	339	1	339
ENSG00000277290.1	2	3	1
ENSG00000293500.1	0	0	0
ENSG00000289568.4	0	0	0
ENSG00000174885.13	38	30	8
ENSG00000255026.1	3126	79	3060
ENSG00000142102.16	7033	63	6983
ENSG00000206013.2	4	4	1
ENSG00000185201.18	469	13	461
ENSG00000255533.1	1	0	1
ENSG00000288681.1	0	0	0
ENSG00000185885.17	2752	70	2711
ENSG00000254910.1	0	0	24
ENSG00000251661.3	294	10	286
ENSG00000142089.17	2379	60	2345
ENSG00000255089.1	0	0	0
ENSG00000255328.2	1	6	3
ENSG00000270972.1	0	0	0
ENSG00000182272.12	857	13	847
ENSG00000184363.10	364	5	360
ENSG00000185187.14	144	22	130
ENSG00000185101.13	1078	49	1038
ENSG00000243562.3	4	1	3
ENSG00000174915.12	530	23	510
ENSG00000255237.1	5	4	1
ENSG00000023191.17	402	190	218
ENSG00000288033.1	13	0	15
ENSG00000289997.1	52	13	57
ENSG00000254739.1	66	1	65
ENSG00000174775.18	451	95	379
ENSG00000161328.11	116	9	125
ENSG00000185522.9	512	680	32
ENSG00000254815.6	15	18	168
ENSG00000099849.15	1276	25	1254
ENSG00000247095.5	320	5	318
ENSG00000199038.1	2	2	0
ENSG00000070047.13	4995	82	4928
ENSG00000185507.21	383	22	366
ENSG00000099834.19	25	22	4
ENSG00000070031.4	17	0	17
ENSG00000069696.7	42	18	24
ENSG00000177030.19	837	72	789
ENSG00000255158.1	25	1	24
ENSG00000177106.17	881	14	928
ENSG00000177042.16	201	35	168
ENSG00000269915.1	0	39	0
ENSG00000177156.11	641	18	624
ENSG00000177225.17	469	1	470
ENSG00000255284.4	384	2	383
ENSG00000279672.2	206	1	208
ENSG00000255142.1	1	1	0
ENSG00000184524.6	38	11	27
ENSG00000177542.11	93	13	101
ENSG00000288675.1	50	17	59
ENSG00000177595.19	134	27	115
ENSG00000177600.9	3302	7	3302
ENSG00000199785.1	0	0	0
ENSG00000177666.17	433	10	464
ENSG00000255108.1	6	57	19
ENSG00000177685.17	315	65	277
ENSG00000177697.19	717	24	781
ENSG00000177700.6	969	98	956
ENSG00000214063.12	172	94	79
ENSG00000250397.2	7	7	0
ENSG00000177830.18	255	5	250
ENSG00000183020.15	216	5	214
ENSG00000222561.1	0	0	0
ENSG00000184956.16	0	6	0
ENSG00000254872.3	1	1	0
ENSG00000198788.9	0	1	0
ENSG00000215182.8	0	1	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	1	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	0	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	1	1	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	3	2
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
