N_unmapped	131	131	131
N_multimapping	1980	1980	1980
N_noFeature	5157	24539	6420
N_ambiguous	953	9	391
ENSG00000253826.1	1	0	1
ENSG00000224777.3	2	1	1
ENSG00000254468.3	12	2	41
ENSG00000270921.1	11	40	1
ENSG00000230724.9	444	14	436
ENSG00000255229.1	10	10	5
ENSG00000222225.1	1	0	1
ENSG00000177951.18	752	3	831
ENSG00000188076.3	4	2	2
ENSG00000177947.15	5	4	1
ENSG00000254559.1	0	81	0
ENSG00000177963.15	1318	121	1285
ENSG00000283920.1	0	0	0
ENSG00000142082.15	315	109	294
ENSG00000185627.19	288	3	285
ENSG00000277290.1	2	1	1
ENSG00000293500.1	2	0	2
ENSG00000289568.4	0	0	0
ENSG00000174885.13	30	5	25
ENSG00000255026.1	134	10	124
ENSG00000142102.16	682	6	678
ENSG00000206013.2	2	2	0
ENSG00000185201.18	538	11	532
ENSG00000255533.1	1	1	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	956	55	947
ENSG00000254910.1	0	3	40
ENSG00000251661.3	252	8	249
ENSG00000142089.17	1160	76	1102
ENSG00000255089.1	0	0	0
ENSG00000255328.2	2	1	4
ENSG00000270972.1	2	0	2
ENSG00000182272.12	110	4	108
ENSG00000184363.10	46	3	45
ENSG00000185187.14	133	14	122
ENSG00000185101.13	141	44	98
ENSG00000243562.3	8	3	7
ENSG00000174915.12	204	10	194
ENSG00000255237.1	3	1	2
ENSG00000023191.17	665	246	422
ENSG00000288033.1	9	0	9
ENSG00000289997.1	13	16	14
ENSG00000254739.1	22	2	20
ENSG00000174775.18	265	17	269
ENSG00000161328.11	126	4	137
ENSG00000185522.9	132	164	29
ENSG00000254815.6	2	15	34
ENSG00000099849.15	580	4	578
ENSG00000247095.5	88	8	82
ENSG00000199038.1	1	1	0
ENSG00000070047.13	3542	63	3487
ENSG00000185507.21	60	25	37
ENSG00000099834.19	34	34	2
ENSG00000070031.4	10	8	2
ENSG00000069696.7	35	15	20
ENSG00000177030.19	513	93	449
ENSG00000255158.1	121	5	116
ENSG00000177106.17	386	23	403
ENSG00000177042.16	174	42	132
ENSG00000269915.1	1	13	1
ENSG00000177156.11	463	12	452
ENSG00000177225.17	268	2	266
ENSG00000255284.4	389	7	382
ENSG00000279672.2	60	0	60
ENSG00000255142.1	4	0	4
ENSG00000184524.6	3	0	3
ENSG00000177542.11	29	13	29
ENSG00000288675.1	21	10	26
ENSG00000177595.19	125	16	112
ENSG00000177600.9	2622	6	2617
ENSG00000199785.1	0	0	0
ENSG00000177666.17	171	4	213
ENSG00000255108.1	2	49	10
ENSG00000177685.17	121	34	98
ENSG00000177697.19	464	52	488
ENSG00000177700.6	495	42	528
ENSG00000214063.12	285	95	194
ENSG00000250397.2	16	11	5
ENSG00000177830.18	121	6	118
ENSG00000183020.15	243	8	237
ENSG00000222561.1	0	0	0
ENSG00000184956.16	0	0	0
ENSG00000254872.3	0	0	0
ENSG00000198788.9	0	0	0
ENSG00000215182.8	0	0	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	0	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	1	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
