N_unmapped	208	208	208
N_multimapping	2967	2967	2967
N_noFeature	7386	24672	8710
N_ambiguous	566	8	133
ENSG00000253826.1	0	0	0
ENSG00000224777.3	0	0	0
ENSG00000254468.3	8	0	34
ENSG00000270921.1	9	34	1
ENSG00000230724.9	526	13	520
ENSG00000255229.1	13	17	3
ENSG00000222225.1	0	0	0
ENSG00000177951.18	451	6	507
ENSG00000188076.3	3	0	3
ENSG00000177947.15	7	4	3
ENSG00000254559.1	0	60	1
ENSG00000177963.15	988	74	937
ENSG00000283920.1	0	0	0
ENSG00000142082.15	199	37	184
ENSG00000185627.19	203	2	201
ENSG00000277290.1	0	0	0
ENSG00000293500.1	2	0	2
ENSG00000289568.4	0	0	0
ENSG00000174885.13	185	10	175
ENSG00000255026.1	346	12	334
ENSG00000142102.16	1702	20	1683
ENSG00000206013.2	4	6	0
ENSG00000185201.18	481	14	471
ENSG00000255533.1	0	0	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	886	29	874
ENSG00000254910.1	2	2	16
ENSG00000251661.3	112	5	108
ENSG00000142089.17	754	38	727
ENSG00000255089.1	0	0	0
ENSG00000255328.2	2	1	3
ENSG00000270972.1	1	1	0
ENSG00000182272.12	209	6	204
ENSG00000184363.10	43	2	41
ENSG00000185187.14	106	15	94
ENSG00000185101.13	96	53	43
ENSG00000243562.3	2	2	0
ENSG00000174915.12	196	18	179
ENSG00000255237.1	4	3	1
ENSG00000023191.17	484	252	236
ENSG00000288033.1	8	0	8
ENSG00000289997.1	12	3	11
ENSG00000254739.1	11	0	11
ENSG00000174775.18	322	22	304
ENSG00000161328.11	223	8	226
ENSG00000185522.9	216	266	28
ENSG00000254815.6	8	17	58
ENSG00000099849.15	388	2	387
ENSG00000247095.5	124	7	118
ENSG00000199038.1	3	3	0
ENSG00000070047.13	4168	64	4112
ENSG00000185507.21	92	37	58
ENSG00000099834.19	58	52	7
ENSG00000070031.4	2	2	0
ENSG00000069696.7	56	22	34
ENSG00000177030.19	479	70	452
ENSG00000255158.1	75	4	71
ENSG00000177106.17	406	48	414
ENSG00000177042.16	87	23	64
ENSG00000269915.1	0	9	0
ENSG00000177156.11	219	23	196
ENSG00000177225.17	197	4	193
ENSG00000255284.4	208	1	207
ENSG00000279672.2	33	0	33
ENSG00000255142.1	0	0	0
ENSG00000184524.6	2	1	1
ENSG00000177542.11	36	11	38
ENSG00000288675.1	17	8	23
ENSG00000177595.19	94	11	87
ENSG00000177600.9	1198	0	1200
ENSG00000199785.1	0	0	0
ENSG00000177666.17	275	10	339
ENSG00000255108.1	1	74	6
ENSG00000177685.17	139	17	128
ENSG00000177697.19	452	13	480
ENSG00000177700.6	277	47	269
ENSG00000214063.12	167	75	93
ENSG00000250397.2	46	40	6
ENSG00000177830.18	92	4	88
ENSG00000183020.15	256	9	248
ENSG00000222561.1	2	0	2
ENSG00000184956.16	0	0	0
ENSG00000254872.3	0	0	0
ENSG00000198788.9	1	1	0
ENSG00000215182.8	0	0	0
ENSG00000286275.1	1	1	0
ENSG00000117983.17	0	0	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	1	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	1	2	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
