N_unmapped	81	81	81
N_multimapping	1279	1279	1279
N_noFeature	4592	19821	5460
N_ambiguous	801	5	246
ENSG00000253826.1	0	0	0
ENSG00000224777.3	6	3	3
ENSG00000254468.3	7	1	29
ENSG00000270921.1	18	40	1
ENSG00000230724.9	371	5	375
ENSG00000255229.1	26	34	0
ENSG00000222225.1	2	0	2
ENSG00000177951.18	299	6	363
ENSG00000188076.3	1	1	0
ENSG00000177947.15	22	21	1
ENSG00000254559.1	0	68	2
ENSG00000177963.15	511	13	512
ENSG00000283920.1	0	0	0
ENSG00000142082.15	162	29	151
ENSG00000185627.19	436	0	436
ENSG00000277290.1	8	8	0
ENSG00000293500.1	0	0	0
ENSG00000289568.4	0	0	0
ENSG00000174885.13	3	1	2
ENSG00000255026.1	17	1	16
ENSG00000142102.16	235	3	232
ENSG00000206013.2	5	4	1
ENSG00000185201.18	349	7	351
ENSG00000255533.1	2	0	2
ENSG00000288681.1	0	0	0
ENSG00000185885.17	279	16	282
ENSG00000254910.1	1	2	8
ENSG00000251661.3	37	5	33
ENSG00000142089.17	967	50	948
ENSG00000255089.1	0	0	0
ENSG00000255328.2	3	1	4
ENSG00000270972.1	2	0	2
ENSG00000182272.12	99	2	97
ENSG00000184363.10	216	4	215
ENSG00000185187.14	217	8	211
ENSG00000185101.13	90	23	70
ENSG00000243562.3	17	1	17
ENSG00000174915.12	124	3	122
ENSG00000255237.1	0	0	0
ENSG00000023191.17	674	38	636
ENSG00000288033.1	8	0	8
ENSG00000289997.1	16	2	21
ENSG00000254739.1	4	1	4
ENSG00000174775.18	169	13	164
ENSG00000161328.11	187	6	189
ENSG00000185522.9	74	128	28
ENSG00000254815.6	23	23	72
ENSG00000099849.15	390	6	384
ENSG00000247095.5	32	6	27
ENSG00000199038.1	1	1	0
ENSG00000070047.13	1186	18	1171
ENSG00000185507.21	138	74	66
ENSG00000099834.19	103	102	1
ENSG00000070031.4	16	14	2
ENSG00000069696.7	34	6	29
ENSG00000177030.19	229	51	194
ENSG00000255158.1	15	5	10
ENSG00000177106.17	854	11	895
ENSG00000177042.16	90	33	57
ENSG00000269915.1	0	36	0
ENSG00000177156.11	481	21	460
ENSG00000177225.17	387	4	384
ENSG00000255284.4	68	0	69
ENSG00000279672.2	18	0	18
ENSG00000255142.1	11	1	10
ENSG00000184524.6	14	11	3
ENSG00000177542.11	101	23	87
ENSG00000288675.1	9	9	7
ENSG00000177595.19	141	15	127
ENSG00000177600.9	3536	20	3525
ENSG00000199785.1	0	0	0
ENSG00000177666.17	188	19	220
ENSG00000255108.1	0	51	9
ENSG00000177685.17	113	31	90
ENSG00000177697.19	660	12	826
ENSG00000177700.6	162	171	165
ENSG00000214063.12	196	54	142
ENSG00000250397.2	26	21	5
ENSG00000177830.18	393	13	381
ENSG00000183020.15	574	8	567
ENSG00000222561.1	0	0	0
ENSG00000184956.16	0	0	0
ENSG00000254872.3	0	0	0
ENSG00000198788.9	1	1	1
ENSG00000215182.8	0	1	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	1	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	1	1	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	0	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
