N_unmapped	146	146	146
N_multimapping	2410	2410	2410
N_noFeature	9790	39649	12715
N_ambiguous	1576	14	436
ENSG00000253826.1	0	0	0
ENSG00000224777.3	11	9	2
ENSG00000254468.3	12	0	32
ENSG00000270921.1	29	49	0
ENSG00000230724.9	309	4	311
ENSG00000255229.1	44	49	0
ENSG00000222225.1	2	0	2
ENSG00000177951.18	338	14	432
ENSG00000188076.3	9	0	9
ENSG00000177947.15	23	16	7
ENSG00000254559.1	0	104	2
ENSG00000177963.15	775	36	779
ENSG00000283920.1	0	0	0
ENSG00000142082.15	270	48	265
ENSG00000185627.19	492	3	492
ENSG00000277290.1	16	16	0
ENSG00000293500.1	0	0	0
ENSG00000289568.4	0	0	0
ENSG00000174885.13	161	134	28
ENSG00000255026.1	1494	80	1414
ENSG00000142102.16	5170	48	5125
ENSG00000206013.2	67	62	5
ENSG00000185201.18	170	9	167
ENSG00000255533.1	1	1	5
ENSG00000288681.1	0	0	0
ENSG00000185885.17	324	23	320
ENSG00000254910.1	0	0	18
ENSG00000251661.3	73	27	53
ENSG00000142089.17	1482	56	1444
ENSG00000255089.1	0	0	0
ENSG00000255328.2	1	1	4
ENSG00000270972.1	1	0	1
ENSG00000182272.12	1413	36	1379
ENSG00000184363.10	297	11	287
ENSG00000185187.14	247	117	134
ENSG00000185101.13	541	128	414
ENSG00000243562.3	13	1	12
ENSG00000174915.12	248	7	243
ENSG00000255237.1	7	4	3
ENSG00000023191.17	751	71	685
ENSG00000288033.1	23	2	21
ENSG00000289997.1	11	3	11
ENSG00000254739.1	4	1	3
ENSG00000174775.18	136	12	128
ENSG00000161328.11	96	3	101
ENSG00000185522.9	112	130	95
ENSG00000254815.6	19	40	73
ENSG00000099849.15	343	5	339
ENSG00000247095.5	47	13	36
ENSG00000199038.1	1	0	1
ENSG00000070047.13	3010	53	2963
ENSG00000185507.21	432	364	68
ENSG00000099834.19	553	548	5
ENSG00000070031.4	61	56	5
ENSG00000069696.7	153	32	121
ENSG00000177030.19	456	84	382
ENSG00000255158.1	46	32	14
ENSG00000177106.17	780	23	806
ENSG00000177042.16	112	37	75
ENSG00000269915.1	0	37	0
ENSG00000177156.11	538	16	522
ENSG00000177225.17	365	6	359
ENSG00000255284.4	83	0	83
ENSG00000279672.2	64	1	63
ENSG00000255142.1	21	0	21
ENSG00000184524.6	13	7	7
ENSG00000177542.11	168	19	166
ENSG00000288675.1	16	14	22
ENSG00000177595.19	270	43	233
ENSG00000177600.9	5483	21	5475
ENSG00000199785.1	0	0	0
ENSG00000177666.17	653	62	929
ENSG00000255108.1	5	365	29
ENSG00000177685.17	453	183	320
ENSG00000177697.19	1102	20	1402
ENSG00000177700.6	265	353	234
ENSG00000214063.12	564	228	340
ENSG00000250397.2	67	40	27
ENSG00000177830.18	427	15	412
ENSG00000183020.15	599	11	591
ENSG00000222561.1	0	0	0
ENSG00000184956.16	1	1	1
ENSG00000254872.3	1	1	0
ENSG00000198788.9	0	1	0
ENSG00000215182.8	0	0	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	1
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	0	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	1
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	0	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	1	0
