N_unmapped	78	78	78
N_multimapping	1804	1804	1804
N_noFeature	6740	24891	8488
N_ambiguous	1039	10	403
ENSG00000253826.1	2	2	0
ENSG00000224777.3	3	1	2
ENSG00000254468.3	8	0	16
ENSG00000270921.1	17	24	1
ENSG00000230724.9	248	8	247
ENSG00000255229.1	38	43	0
ENSG00000222225.1	1	0	1
ENSG00000177951.18	292	6	352
ENSG00000188076.3	8	8	0
ENSG00000177947.15	34	34	1
ENSG00000254559.1	0	64	0
ENSG00000177963.15	586	26	585
ENSG00000283920.1	0	0	0
ENSG00000142082.15	179	49	156
ENSG00000185627.19	349	1	348
ENSG00000277290.1	13	12	1
ENSG00000293500.1	0	0	0
ENSG00000289568.4	0	0	0
ENSG00000174885.13	21	7	15
ENSG00000255026.1	25	1	24
ENSG00000142102.16	445	9	437
ENSG00000206013.2	2	2	0
ENSG00000185201.18	387	4	385
ENSG00000255533.1	1	1	0
ENSG00000288681.1	0	0	0
ENSG00000185885.17	563	31	551
ENSG00000254910.1	0	4	16
ENSG00000251661.3	99	17	97
ENSG00000142089.17	1002	72	956
ENSG00000255089.1	0	0	0
ENSG00000255328.2	5	3	10
ENSG00000270972.1	6	0	6
ENSG00000182272.12	418	7	411
ENSG00000184363.10	181	8	174
ENSG00000185187.14	162	38	125
ENSG00000185101.13	185	59	129
ENSG00000243562.3	11	5	6
ENSG00000174915.12	159	10	149
ENSG00000255237.1	3	3	0
ENSG00000023191.17	796	104	695
ENSG00000288033.1	12	0	12
ENSG00000289997.1	16	1	15
ENSG00000254739.1	6	1	5
ENSG00000174775.18	123	18	107
ENSG00000161328.11	74	2	74
ENSG00000185522.9	170	254	43
ENSG00000254815.6	29	20	127
ENSG00000099849.15	383	12	374
ENSG00000247095.5	36	17	19
ENSG00000199038.1	5	1	4
ENSG00000070047.13	1730	58	1676
ENSG00000185507.21	259	143	116
ENSG00000099834.19	205	203	4
ENSG00000070031.4	28	28	0
ENSG00000069696.7	51	9	43
ENSG00000177030.19	390	107	297
ENSG00000255158.1	31	13	18
ENSG00000177106.17	673	15	690
ENSG00000177042.16	139	33	107
ENSG00000269915.1	1	17	0
ENSG00000177156.11	348	23	325
ENSG00000177225.17	321	8	317
ENSG00000255284.4	71	2	69
ENSG00000279672.2	28	0	28
ENSG00000255142.1	11	0	11
ENSG00000184524.6	11	9	2
ENSG00000177542.11	89	47	51
ENSG00000288675.1	8	6	11
ENSG00000177595.19	170	11	161
ENSG00000177600.9	5134	20	5125
ENSG00000199785.1	0	0	0
ENSG00000177666.17	358	24	439
ENSG00000255108.1	2	114	8
ENSG00000177685.17	133	61	87
ENSG00000177697.19	600	23	752
ENSG00000177700.6	158	191	141
ENSG00000214063.12	452	131	322
ENSG00000250397.2	81	44	37
ENSG00000177830.18	301	30	271
ENSG00000183020.15	604	12	593
ENSG00000222561.1	3	0	3
ENSG00000184956.16	0	1	1
ENSG00000254872.3	0	0	0
ENSG00000198788.9	1	0	1
ENSG00000215182.8	0	0	0
ENSG00000286275.1	0	0	0
ENSG00000117983.17	0	0	0
ENSG00000255177.2	0	0	0
ENSG00000275669.1	0	0	0
ENSG00000078902.16	0	0	0
ENSG00000255153.1	0	0	0
ENSG00000287935.1	0	0	0
ENSG00000285985.1	0	0	0
ENSG00000174672.16	0	0	0
ENSG00000285581.1	0	0	0
ENSG00000182208.15	0	0	0
